time,source,keyword,frame,D/H,link,relevancy,immigrant category
11,3,4,12,0,https://www.dailymail.co.uk/wires/pa/article-12752579/Government-consider-legal-costs-future-asylum-plans-says-refugee-lawyer.html,1,5
11,3,4,9,1,https://www.dailymail.co.uk/news/article-12741125/holocaust-survivor-refugee-second-time-hamas-terrorists-evacuate-kibbutz-outside-gaza.html,1,5
11,3,4,13,1,https://www.dailymail.co.uk/tvshowbiz/article-12739529/Salma-Hayek-Baby2Baby-Gala-LA-honored-activism-philanthropy.html,1,5
11,3,4,9,1,https://www.dailymail.co.uk/wires/ap/article-12737535/Pakistani-police-cracking-migrants-arresting-Afghan-women-children-activists-claim.html,1,5
11,3,4,2,0,https://www.dailymail.co.uk/news/article-12732909/high-court-rohingya-myanmar-refugee-sydney.html,1,4
11,3,4,9,1,https://www.dailymail.co.uk/wires/ap/article-12733379/Jewish-refugees-Israel-comfort-companionship-countryside-camp-Hungary.html,1,5
11,3,4,11,0,https://www.dailymail.co.uk/news/article-12729055/Stars-King-Queen-reception-humanitarian-workers.html,0,5
11,3,4,3,0,https://www.dailymail.co.uk/news/article-12727823/Refugee-raped-boy-Australia-High-Court-ruling.html,1,5
11,3,4,4,0,https://www.dailymail.co.uk/wires/ap/article-12719443/A-month-war-Netanyahu-says-Israel-overall-security-role-Gaza-indefinitely.html,1,6
11,3,4,8,1,https://www.dailymail.co.uk/news/article-12715021/british-surgeon-describes-warzone-disaster-imagination-gaza.html,1,5
11,3,4,12,0,https://www.dailymail.co.uk/wires/pa/article-12714623/Gaza-City-encircled-Israel-splits-territory-two.html,1,6
11,3,4,7,1,https://www.dailymail.co.uk/news/article-12713473/Hamas-emily-hand-thomas-hand-hostages-gaza.html,1,5
11,3,4,3,1,https://www.dailymail.co.uk/wires/afp/article-12713077/Israel-Hamas-war-lures-generation-West-Bank-militants.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/galleries/article-12694635/More-50-killed-Israeli-strike-Gazas-refugee-camp.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12691987/Live-updates--Israeli-ground-forces-attack-Hamas-targets-north-warplanes-strike-Gaza.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/news/article-12684991/Gazans-told-south-Israeli-airplanes-pounded-450-Hamas-sites-blitz-ahead-ground-invasion-IDF-prepares-brutal-guerilla-fighting-terrorists-inside-civilian-areas-start-long-war.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/video/news/video-3044871/Video-Rescuers-frantically-dig-rubble-save-trapped-man-Gaza-market.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/video/news/video-3043565/Medics-pull-injured-Gazans-rubble-strike-refugee-camp.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/news/article-12658061/Israeli-aircraft-strike-targets-occupied-West-Bank-Palestinian-medics-say-two-people-killed-refugee-camp-IDF-says-jets-struck-terrorist-route-beneath-mosque.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/news/article-12641379/At-200-killed-Israeli-strike-Gaza-hospital-Hamas-claims.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/video/newsalerts/video-3038463/Video-Wounded-donkey-sits-near-buildings-destroyed-Israeli-strikes.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/news/article-12629611/Hellhole-Gaza-brink-collapse-Warning-chiefs-terrified-families-flee-homes-escape-Israels-massive-invasion-force-including-armoured-bulldozers-capable-ripping-buildings-apart.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12629209/Experts-say-Hamas-Israel-committing-war-crimes-fight.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12625297/In-quest-crush-Hamas-Israel-confront-bitter-familiar-dilemmas-Mideast-wars.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12624619/In-Gaza-desperate-search-loved-ones-rubble.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/wires/pa/article-12623593/More-90-people-killed-Afghanistan-quake-women-children--UN.html,1,3
10,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12613259/Aid-groups-scramble-help-Israel-Hamas-war-intensifies-Gaza-blockade-complicates-efforts.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/wires/pa/article-12611989/Israel-s-Netanyahu-says-Gaza-offensive-started.html,1,6
10,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12608635/An-Israeli-airstrike-kills-19-members-family-southern-Gaza-refugee-camp.html,1,6
10,3,4,11,0,https://www.dailymail.co.uk/video/video/video-3025567/Braverman-rejects-claim-lacks-compassion-amid-speech-backlash.html,1,5
10,3,4,1,0,https://www.dailymail.co.uk/news/article-12592925/Protesters-force-way-luxury-hotel-set-house-asylum-seekers-start-fire-stairwell-police-arrest-six-people-concerning-escalation-behaviour.html,1,5
10,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12593553/UN-chief-warns-refugee-rights-backwards-amid-populist-rhetoric.html,1,5
10,3,4,4,0,https://www.dailymail.co.uk/news/article-12611715/More-migrants-land-UK-crossing-English-Channel-small-boats.html,1,5
10,3,4,1,0,https://www.dailymail.co.uk/wires/ap/article-12621279/Unprecedented-scope-destruction-Palestinians-say-civilians-paying-price-strikes-Gaza.html,1,6
10,3,4,7,0,https://www.dailymail.co.uk/wires/ap/article-12622005/Israeli-military-says-preparing-ground-assault-no-decision-made.html,1,6
10,3,4,6,0,https://www.dailymail.co.uk/wires/ap/article-12624513/The-morgue-Gazas-biggest-hospital-overflowing-Israeli-attacks-intensify.html,1,6
10,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12625405/Israel-says-siege-remain-hostages-freed-Gaza-desperation-grows.html,1,6
10,3,4,13,1,https://www.dailymail.co.uk/wires/afp/article-12628741/Where--Gazans-ask-Israels-evacuation-warning.html,1,6
10,3,4,1,0,https://www.dailymail.co.uk/wires/ap/article-12629387/Palestinians-Gaza-face-impossible-choice-Stay-home-airstrikes-flee-airstrikes.html,1,6
10,3,4,8,1,https://www.dailymail.co.uk/femail/article-12632665/select-model-management-refugees.html,1,5
10,3,4,9,1,https://www.dailymail.co.uk/wires/afp/article-12635297/Ahtisaari-Finnish-refugee-spread-peace-worldwide.html,1,5
10,3,4,11,0,https://www.dailymail.co.uk/wires/ap/article-12639879/UN-refugee-chief-says-Rohingya-fled-Myanmar-not-forgotten-world-crises.html,1,4
10,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12640899/Yousaf-UK-rest-world-create-refugee-scheme-people-fleeing-Gaza.html,0,5
10,3,4,6,0,https://www.dailymail.co.uk/news/article-12640783/Has-Israel-decided-NOT-launch-ground-invasion-IDF-says-effort-wipe-Hamas-different-despite-massing-troops-tanks-Gaza-border.html,1,6
10,3,4,6,0,https://www.dailymail.co.uk/wires/ap/article-12641361/No-place-safe-Gaza-Israel-targets-areas-civilians-seek-refuge-Palestinians-say.html,1,6
10,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12642541/Majority-public-overestimates-asylum-seeker-numbers-UK--charity-poll.html,1,5
10,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12648625/Yousaf-My-doctor-brother-law-refusing-rest-seven-straight-days.html,0,5
10,3,4,6,0,https://www.dailymail.co.uk/wires/ap/article-12653165/Refugee-childrens-education-Rwanda-threat-reduced-UN-funding.html,1,5
10,3,4,3,1,https://www.dailymail.co.uk/wires/pa/article-12665343/Minister-says-Palestinian-refugee-scheme-not-right-response-stage.html,1,5
10,3,4,9,1,https://www.dailymail.co.uk/sport/cricket/article-12665823/Who-Fawad-Ahmed-Cricketer-left-Pakistan-Australia-refugee-family-heartbreak.html,1,3
10,3,4,9,1,https://www.dailymail.co.uk/wires/ap/article-12667137/Burying-friends-updating-death-lists-The-morbid-routine-displaced-survivors-Hamas-massacre.html,1,5
10,3,4,6,1,https://www.dailymail.co.uk/galleries/article-12675529/Moment-journalist-finds-wife-children-killed-air-raid.html,1,6
10,3,4,9,1,https://www.dailymail.co.uk/news/article-12653943/Ukrainian-refugee-affair-multimillionaire-Wonga-boss-Haakon-Overli.html,1,1
10,3,4,9,1,https://www.dailymail.co.uk/news/article-12690497/From-Ukrainian-refugee-owning-200million-house-considered-best-Australia-inside-Menulog-founders-extraordinary-mansion.html,1,1
10,3,4,4,0,https://www.dailymail.co.uk/wires/afp/article-12691925/Tens-thousands-Afghans-flee-Pakistan-deadline-looms.html,1,3
10,3,4,13,1,https://www.dailymail.co.uk/wires/afp/article-12692407/Israel-presses-Gaza-incursion-vowing-no-surrender-Hamas.html,1,6
10,3,4,1,0,https://www.dailymail.co.uk/video/news/video-3050059/Video-Pro-Palestinian-protesters-stage-sit-Liverpool-St-Station.html,1,6
9,3,4,11,0,https://www.dailymail.co.uk/video/video/video-3025567/Braverman-rejects-claim-lacks-compassion-amid-speech-backlash.html,1,5
9,3,4,11,0,https://www.dailymail.co.uk/video/news/video-3025131/Video-UNHCR-concerned-Bravermans-comments-current-asylum-system.html,1,5
9,3,4,11,0,https://www.dailymail.co.uk/news/article-12563991/UN-slaps-Suella-Braverman-telling-Channel-migrant-backlog-caused-not-processing-asylum-seekers-FAST-Home-Secretary-urged-West-tear-global-refugee-rules-tackle-crisis.html,1,5
9,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12563153/Braverman-refuses-rule-UK-leaving-Refugee-Convention-UN-hits-back.html,1,5
9,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12562965/UN-refugee-agency-charities-reject-Braverman-asylum-comments.html,1,5
9,3,4,11,0,https://www.dailymail.co.uk/news/article-12562919/Three-cheers-Suella-ANDREW-PIERCE-praises-Home-Secretary-having-courage-tell-says-Braverman-right-seek-shake-refugee-rules-Iran-need-protection-gay.html,1,5
9,3,4,4,0,https://www.dailymail.co.uk/news/article-12561479/Small-children-wrapped-puffer-jackets-dozens-migrants-seen-arriving-Dover-Suella-Braverman-set-say-cross-Channel-not-imminent-peril.html,1,5
9,3,4,12,0,https://www.dailymail.co.uk/wires/pa/article-12561817/Facing-discrimination-gay-not-justify-asylum-UK--Braverman.html,1,5
9,3,4,11,0,https://www.dailymail.co.uk/wires/afp/article-12561345/UK-interior-minister-question-role-UN-refugee-convention.html,1,5
9,3,4,6,0,https://www.dailymail.co.uk/news/article-12560051/Eleven-ISIS-brides-20-children-trapped-squalid-Syrian-refugee-camp-launch-extraordinary-bid-return-Australia.html,1,2
9,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12554741/Israeli-forces-kill-2-Palestinians-West-Bank-raid-ministry.html,1,6
9,3,4,11,0,https://www.dailymail.co.uk/news/article-12554613/Suella-Braverman-warns-global-migration-putting-unsustainable-pressures-West-questions-rules-including-European-Convention-Human-Rights-fit-purpose.html,1,5
9,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12554431/Israeli-military-raid-kills-2-Palestinians-West-Bank-Israel-says-troops-came-fire.html,1,6
9,3,4,6,0,https://www.dailymail.co.uk/wires/ap/article-12548577/Cyprus-calls-EU-rethink-Syrian-safe-zones-eventually-repatriating-Syrian-migrants.html,1,2
9,3,4,1,0,https://www.dailymail.co.uk/news/article-12535955/USA-bound-migrants-rush-Mexico-refugee-agency.html,1,4
9,3,4,9,1,https://www.dailymail.co.uk/wires/pa/article-12535505/England-s-Leah-Williamson-address-United-Nations-New-York.html,1,5
9,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12535171/Israeli-military-sentences-commander-10-days-prison-shooting-Palestinian-motorist.html,1,6
9,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12532045/UN-refugee-chief-seeks-inclusion-not-quick-fixes-needs-grow.html,1,6
9,3,4,11,1,https://www.dailymail.co.uk/wires/ap/article-12528523/Fatah-gives-deadline-handover-generals-killers-amid-fragile-truce-Lebanon-refugee-camp.html,1,6
9,3,4,8,1,https://www.dailymail.co.uk/galleries/article-12524157/Kristin-Davis-visits-Ukrainian-refugees-Moldova.html,1,1
9,3,4,1,0,https://www.dailymail.co.uk/wires/ap/article-12520239/Mexico-track-break-asylum-application-record.html,1,5
9,3,4,6,0,https://www.dailymail.co.uk/wires/ap/article-12515037/Intensified-clashes-rival-factions-Lebanons-largest-Palestinian-refugee-camp-kill-5.html,1,6
9,3,4,9,1,https://www.dailymail.co.uk/wires/ap/article-12514469/Palestinian-man-fled-Lebanon-seeking-safety-Libya-killed-family-floods.html,1,5
9,3,4,6,0,https://www.dailymail.co.uk/wires/ap/article-12509399/Top-Hamas-leader-Beirut-bid-stop-clashes-Lebanons-largest-Palestinian-refugee-camp.html,1,6
9,3,4,3,0,https://www.dailymail.co.uk/wires/afp/article-12504355/6-dead-clashes-rock-Palestinian-camp-Lebanon-Red-Crescent.html,1,6
9,3,4,6,0,https://www.dailymail.co.uk/wires/ap/article-12501751/Islamist-factions-troubled-Palestinian-refugee-camp-Lebanon-say-honor-cease-fire.html,1,6
9,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12499973/Four-dead-renewed-clashes-hit-Lebanon-Palestinian-camp.html,1,6
9,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12496599/Ain-al-Helweh-Palestinian-camp-island-misery-south-Lebanon.html,1,6
9,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12495597/Violence-Lebanon-Palestinian-camp-wounds-20.html,1,6
9,3,4,9,1,https://www.dailymail.co.uk/wires/afp/article-12494743/Ripe-abuse-fears-new-Thai-refugee-screening.html,1,5
9,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12484747/Refugees-driven-homelessness-shorter-eviction-notice-periods.html,1,5
9,3,4,12,0,https://www.dailymail.co.uk/news/article-12484019/Afghan-refugee-30-spent-years-selling-fake-Louis-Vuitton-bags-Camden-Market-stall-avoids-jail.html,0,5
9,3,4,5,0,https://www.dailymail.co.uk/wires/ap/article-12481843/Asylum-applications-European-Union-continue-rise-major-hike-year.html,1,5
9,3,4,6,0,https://www.dailymail.co.uk/wires/afp/article-12471453/Egyptian-man-jailed-steering-small-boat-Channel.html,1,5
9,3,4,2,0,https://www.dailymail.co.uk/wires/afp/article-12468773/Sudan-refugees-stranded-without-healthcare-Chad.html,1,5
8,3,4,7,1,https://www.dailymail.co.uk/news/article-12466859/Afghan-refugee-Manizha-Azimi-drowns-portland-pool.html,1,3
8,3,4,2,0,https://www.dailymail.co.uk/wires/ap/article-12465315/As-Israel-pushes-punitive-demolitions-family-13-year-old-Palestinian-attacker-lose-home.html,1,6
8,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12462339/UN-calls-15-5-million-aftermath-clashes-Lebanons-largest-Palestinian-refugee-camp.html,1,6
8,3,4,4,0,https://www.dailymail.co.uk/galleries/article-12458343/French-patrol-vessel-escorts-migrant-boat-floats-UKs-Dover.html,1,5
8,3,4,9,1,https://www.dailymail.co.uk/news/article-12421449/The-Afghan-refugees-helped-U-S-limbo-Advocates-78-000-allies-escaped-Taliban-ask-no-long-term-plans-let-stay-America.html,1,3
8,3,4,1,0,https://www.dailymail.co.uk/wires/afp/article-12444641/Bangladesh-protests-mark-six-years-Rohingya-exodus.html,1,4
8,3,4,12,0,https://www.dailymail.co.uk/wires/pa/article-12441095/Soaring-asylum-backlog-deemed-disastrous-record-Sunak-Braverman.html,1,5
8,3,4,9,1,https://www.dailymail.co.uk/news/article-12437933/Watchdog-blasts-controversial-refugee-charity-Care4Calais-misconduct-involving-disgraced-founder-affair-Tunisian-migrant-pepper-sprayed-asylum-seeker-threatened-drag-female-volunteer-f-g-hair.html,1,5
8,3,4,8,1,https://www.dailymail.co.uk/news/article-12435029/Energy-Secretary-Grant-Shapps-flies-Kyiv-visit-childrens-nursery-attended-young-refugee-gave-home-Putins-invasion-British-minister-vows-aid-war-torn-country.html,1,1
8,3,4,10,0,https://www.dailymail.co.uk/news/article-12434397/Former-Cyprus-three-star-hotel-resort-left-ruins-hundreds-migrants-evicted-complex-following-huge-riots.html,1,5
8,3,4,9,1,https://www.dailymail.co.uk/news/article-12413291/Iranian-refugee-millionaire-Nashville-car-salesman.html,1,5
8,3,4,9,1,https://www.dailymail.co.uk/news/article-12423583/Afghan-asylum-seeker-jailed-twice-raping-vulnerable-12-year-old-Albanian-refugee-girl-taxpayer-funded-hotel.html,1,3
8,3,4,12,0,https://www.dailymail.co.uk/wires/ap/article-12419887/Palestinian-police-struggle-control-militant-hotbed-Their-efforts-region-brink.html,1,6
8,3,4,3,0,https://www.dailymail.co.uk/wires/ap/article-12417117/UN-says-militants-occupying-school-complex-Lebanons-largest-Palestinian-camp-clashes.html,1,6
8,3,4,9,1,https://www.dailymail.co.uk/wires/pa/article-12410203/Kites-flown-London-solidarity-Afghans-Taliban-takeover-anniversary.html,1,5
8,3,4,11,0,https://www.dailymail.co.uk/news/article-12403119/Britain-honour-debt-Afghan-heroes-providing-resources-help-build-new-life-campaigners-urge-ministers.html,0,5
8,3,4,4,0,https://www.dailymail.co.uk/wires/pa/article-12400119/Campaigners-call-humane-asylum-policy-following-Channel-deaths.html,1,5
8,3,4,11,0,https://www.dailymail.co.uk/news/article-12398167/Germany-heading-Rotherham-style-sex-abuse-scandal-irreparable-damage-uncontrolled-migration-countrys-AfD-leader-warns.html,0,5
8,3,4,4,0,https://www.dailymail.co.uk/wires/ap/article-12396873/Cyprus-sending-Syrian-migrants-Lebanon-The-UN-concerned-Cypriots-say-s-lawful.html,1,2
8,3,4,9,1,https://www.dailymail.co.uk/wires/ap/article-12396385/With-hundreds-lost-migrant-shipwreck-near-Greece-identifying-dead-painfully-slow.html,1,5
8,3,4,2,0,https://www.dailymail.co.uk/wires/ap/article-12396099/Two-years-fall-Kabul-tens-thousands-Afghans-languish-limbo-waiting-US-visas.html,1,3
8,3,4,11,0,https://www.dailymail.co.uk/wires/afp/article-12390211/Assad-says-destroyed-Syria-infrastructure-blocks-refugee-returns.html,1,2
8,3,4,2,0,https://www.dailymail.co.uk/wires/afp/article-12378607/Israel-forces-kill-three-West-Bank-militants-army.html,1,6
8,3,4,3,0,https://www.dailymail.co.uk/wires/ap/article-12376861/Saudi-Arabia-Bahrain-urge-citizens-leave-Lebanon-Palestinian-refugee-camp-clashes.html,1,6
8,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12368831/An-uneasy-calm-settles-Lebanons-Ein-el-Hilweh-Palestinian-camps-overnight-clashes.html,1,6
8,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12361733/Residents-fearful-clashes-rock-Palestinian-camp-Lebanon.html,1,6
8,3,4,2,0,https://www.dailymail.co.uk/news/article-12360895/Hundreds-migrants-seen-sleeping-outside-Manhattans-Roosevelt-Hotel-second-day-NYC-Mayor-Eric-Adams-says-crisis-not-over.html,1,5
7,3,4,3,0,https://www.dailymail.co.uk/wires/ap/article-12356057/Clashes-continue-factions-Palestinian-camp-Lebanon-death-toll-climbs-6.html,1,6
7,3,4,10,0,https://www.dailymail.co.uk/wires/afp/article-12353953/Lebanon-clashes-kill-six-Palestinian-refugee-camp.html,1,6
7,3,4,10,0,https://www.dailymail.co.uk/wires/ap/article-12353529/1-killed-6-wounded-overnight-clashes-crowded-Palestinian-refugee-camp-Lebanon.html,1,6
7,3,4,11,0,https://www.dailymail.co.uk/wires/pa/article-12348183/Refugee-charity-hits-cruel-proposal-house-asylum-seekers-tents.html,0,5
7,3,4,4,0,https://www.dailymail.co.uk/wires/pa/article-12345381/Ruling-child-asylum-seekers-hotels-landmark-day-children-s-rights.html,1,5
7,3,4,6,0,https://www.dailymail.co.uk/wires/afp/article-12345283/UN-warns-unfolding-tragedy-migrants-dumped-Tunisia-borders.html,1,5
7,3,4,11,0,https://www.dailymail.co.uk/wires/afp/article-12340529/Erdogan-meets-Palestinian-president-Hamas-leader-Ankara.html,1,6
